TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2018-04-21 17:53:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:53:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:53:49.168,1.5955641,1.871222,2.1557326,2.037029,0.89879894,0.7132125,0.91379005,0.9947996,0.697997,0.55224645,0.5266315,0.48183647,0.8001237,-0.129024,0.012360144,0.7100827,0.1470521,-0.7610381,-0.38444299,0.26302266,813.1135,819.5604,871.53845,861.8681,777.6557,0.4854736328125,0.73895263671875,0.5311279296875,101.90887451171875,103.05282592773438,-11.222686767578125,1,2.0,1.0,1.0,2.0,95.48
2018-04-21 17:53:50.170,1.5955641,1.6142344,2.1605494,2.037029,0.89879894,0.49025628,0.6226797,0.9947996,0.697997,0.5943937,0.46929076,0.48183647,0.8001237,-0.054321274,-0.007853807,0.7100827,0.1470521,-0.5282621,-0.5052663,0.26302266,810.696,856.2271,870.32965,758.315,821.978,0.7822265625,0.08331298828125,0.585693359375,151.82403564453125,25.533294677734375,55.021820068359375,1,2.0,1.0,1.0,2.0,95.48
2018-04-21 17:53:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:53:51.174,1.5955641,1.6020154,2.17669,2.037029,0.89879894,0.46229357,0.62466174,0.9947996,0.697997,0.3327657,0.44202426,0.48183647,0.8001237,-0.31685263,-0.17293487,0.7100827,0.1470521,-0.56195873,-0.6062589,0.26302266,811.0989,863.47986,844.5421,798.20514,848.5714,0.164306640625,-0.1051025390625,0.92333984375,-25.04730224609375,-77.70645141601562,-38.4906005859375,1,2.0,1.0,1.0,2.0,95.44
2018-04-21 17:53:52.180,1.5955641,1.4924636,1.9710819,2.037029,0.89879894,0.4817266,0.8145813,0.9947996,0.697997,0.7875229,0.6414657,0.48183647,0.8001237,-0.06618641,0.068937965,0.7100827,0.1470521,-0.671911,-0.64157504,0.26302266,873.1502,824.7985,863.8828,881.2088,846.1539,0.33184814453125,0.5777587890625,0.83575439453125,-53.533935546875,36.05316162109375,-54.2816162109375,1,2.0,1.0,1.0,2.0,95.44
2018-04-21 17:53:53.195,1.9168485,1.6623433,1.7817285,1.9604686,0.7848848,0.5677272,0.63883644,0.6551526,1.1067759,0.81834525,0.7315118,1.0424659,0.8256562,0.045923144,-0.04378852,0.80484706,0.37191024,-0.88930756,-0.6484083,0.549579,857.03296,829.2308,848.5714,867.50916,863.8828,0.719970703125,0.50244140625,0.59283447265625,30.497894287109375,51.717071533203125,-16.979827880859375,1,1.0,1.0,1.0,1.0,95.44
2018-04-21 17:53:54.200,1.8881785,1.5788568,1.9316405,1.9846253,0.655915,0.21528488,0.5189967,0.6020896,1.0736291,0.5249146,0.8460046,0.81792045,0.97055894,-0.121520676,-0.0324362,0.717637,0.5506739,-0.8650087,-0.6655744,0.3470236,829.6337,848.1685,857.4359,828.8278,834.4689,0.413330078125,0.0841064453125,0.936279296875,8.366546630859375,-17.024688720703125,-0.471038818359375,1,1.0,1.0,1.0,1.0,95.44
2018-04-21 17:53:55.203,1.5128577,0.92382103,1.7997646,1.4641243,0.53498256,-0.24530408,0.5016957,0.38010588,0.96983504,0.052762136,0.8471653,0.6692619,0.95354754,-0.33471507,-0.27579963,0.44319552,0.47315082,-0.71464974,-0.68664736,-0.06268878,842.1245,843.3333,851.39197,855.42126,888.86444,0.43585205078125,0.1595458984375,0.88299560546875,2.13836669921875,4.284210205078125,3.87298583984375,1,1.0,1.0,1.0,1.0,95.44
2018-04-21 17:53:56.208,0.7203145,-0.34066972,0.23515372,0.73127586,0.5278332,-0.78004247,-0.81360376,0.16954687,0.605408,-0.25621185,-0.2848764,0.2445381,0.17475207,-0.5159319,-0.75132173,0.016620195,-0.20260029,-0.6066718,-0.7200356,-0.3233404,848.97437,845.7509,848.1685,853.8095,852.6007,0.44464111328125,0.18353271484375,0.87249755859375,-0.3289794921875,2.76641845703125,1.876678466796875,1,1.0,1.0,1.0,1.0,95.44
2018-04-21 17:53:57.210,0.6026657,-0.40893903,-0.24765746,0.6207888,0.48082942,-0.7172256,-0.5195962,0.19098298,0.55932945,-0.44958892,-0.17567147,0.22110921,0.22331768,-0.4651491,-0.5755051,-0.082310975,-0.23328379,-0.5555512,-0.764344,-0.20144759,862.674,850.18317,853.00366,844.94507,871.53845,0.470947265625,0.1834716796875,0.862060546875,-1.375732421875,1.891632080078125,1.368255615234375,1,1.0,1.0,1.0,1.0,95.44
2018-04-21 17:53:58.214,0.4282866,-0.7213195,-0.54903066,0.46478757,0.2312453,-0.5868646,-0.45737678,0.14855066,0.5248186,-0.33191943,-0.14297062,0.1964763,0.25811535,-0.53507954,-0.30394977,0.1047019,-0.18116839,-0.68467283,-0.69543874,-0.07225286,842.9304,842.9304,854.21246,850.18317,832.0513,0.476318359375,0.205322265625,0.86065673828125,-0.336456298828125,3.1103515625,2.115936279296875,1,1.0,1.0,1.0,1.0,95.44
2018-04-21 17:53:59.235,0.13898057,0.1473234,0.82280517,0.2457998,0.2340065,-0.060008984,0.31618878,0.0010470514,0.48151958,0.6112144,0.30289534,0.3365703,0.22279605,-0.23773947,-0.29029506,0.19874021,-0.12206479,-0.5320067,-0.70307124,-0.06288739,895.7143,806.6667,705.5311,1002.49084,913.44324,0.381103515625,0.6829833984375,0.8846435546875,-13.53302001953125,148.58657836914062,-75.80734252929688,1,1.0,1.0,1.0,1.0,95.44
2018-04-21 17:54:00.245,-0.045033902,1.5900133,1.2160237,0.29195157,0.20094082,0.5035281,0.6615391,-0.036729924,0.29047132,0.6460457,0.30289534,0.28611165,0.1067941,0.056195445,-0.15401569,0.22985534,-0.21738808,-0.36751345,-0.69379777,-0.0767306,806.26373,791.3553,894.90845,925.5311,848.97437,0.333984375,0.89984130859375,0.6512451171875,52.337646484375,119.42703247070312,-81.51962280273438,1,1.0,1.0,1.0,1.0,95.44
2018-04-21 17:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:01.264,-0.045033902,2.0443604,1.2160237,0.29195157,0.20094082,1.0989498,0.6615391,-0.036729924,0.29047132,0.7495944,0.30289534,0.28611165,0.1067941,0.27959597,-0.15401569,0.22985534,-0.21738808,-0.3641332,-0.69379777,-0.0767306,882.01465,826.0073,877.5824,912.23444,845.7509,0.6717529296875,0.44818115234375,0.52276611328125,149.07257080078125,74.349365234375,-11.701202392578125,1,2.0,1.0,1.0,2.0,95.41
2018-04-21 17:54:02.267,-0.045033902,2.1639845,1.2160237,0.29195157,0.20094082,0.5266268,0.6615391,-0.036729924,0.29047132,0.53120977,0.30289534,0.28611165,0.1067941,0.008733424,-0.15401569,0.22985534,-0.21738808,-0.57723117,-0.69379777,-0.0767306,850.18317,853.4066,949.707,896.9231,863.47986,1.01336669921875,-0.054443359375,0.30731201171875,96.9891357421875,9.996490478515625,-21.032257080078125,1,2.0,1.0,1.0,2.0,95.41
2018-04-21 17:54:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:03.279,-0.045033902,2.0660634,1.2160237,0.29195157,0.20094082,0.9464286,0.6615391,-0.036729924,0.29047132,0.6408479,0.30289534,0.28611165,0.1067941,-0.027596692,-0.15401569,0.22985534,-0.21738808,-0.24434882,-0.69379777,-0.0767306,886.8498,881.6117,851.79486,920.293,848.1685,0.631591796875,-0.48095703125,0.5516357421875,12.381591796875,-127.6739501953125,32.755889892578125,1,2.0,1.0,1.0,2.0,95.41
2018-04-21 17:54:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:04.289,-0.045033902,1.9310863,1.8981067,0.29195157,0.20094082,1.0976424,0.5643755,-0.036729924,0.29047132,0.6150944,0.39606646,0.28611165,0.1067941,0.23204054,0.1094445,0.22985534,-0.21738808,-0.09269265,-0.039871406,-0.0767306,814.7253,874.35895,828.022,730.9158,884.0293,-0.2596435546875,-0.03009033203125,0.77142333984375,-102.18551635742188,-72.63717651367188,-96.18911743164062,1,2.0,1.0,1.0,2.0,95.41
2018-04-21 17:54:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:05.292,-0.045033902,2.0057006,2.03605,0.29195157,0.20094082,0.73163605,0.5247125,-0.036729924,0.29047132,0.18126786,0.39793172,0.28611165,0.1067941,0.1112783,0.06986694,0.22985534,-0.21738808,-0.36853218,-0.056346275,-0.0767306,816.337,853.8095,809.89014,766.77655,830.84247,-0.48284912109375,0.651611328125,0.81402587890625,-71.39602661132812,-50.1544189453125,-142.9266357421875,1,2.0,1.0,1.0,2.0,95.41
2018-04-21 17:54:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:06.294,-0.045033902,2.0686758,2.068176,0.29195157,0.20094082,0.642318,0.40686676,-0.036729924,0.29047132,0.2879349,0.20721526,0.28611165,0.1067941,-0.028416632,-0.016075881,0.22985534,-0.21738808,-0.5029367,-0.055793315,-0.0767306,834.87177,785.31134,882.4176,871.13556,832.4542,0.41143798828125,0.7406005859375,0.6470947265625,73.99795532226562,58.625640869140625,-72.36053466796875,1,2.0,1.0,1.0,2.0,95.41
2018-04-21 17:54:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:07.306,-0.045033902,2.0834093,2.1863668,0.29195157,0.20094082,0.5124887,0.6897297,-0.036729924,0.29047132,0.39757213,0.77820706,0.28611165,0.1067941,-0.04523825,-0.029167425,0.22985534,-0.21738808,-0.5440368,-0.4528334,-0.0767306,812.71063,877.5824,868.71796,869.5238,845.34796,0.7987060546875,-0.1649169921875,0.59832763671875,98.56674194335938,-48.681488037109375,64.48745727539062,1,2.0,1.0,1.0,2.0,95.41
2018-04-21 17:54:08.320,-0.045033902,1.9437665,2.124007,0.29195157,0.20094082,0.30635938,0.9050062,-0.036729924,0.29047132,0.18353483,0.83511275,0.28611165,0.1067941,-0.056801613,-0.07376756,0.22985534,-0.21738808,-0.5284449,-0.61009645,-0.0767306,827.619,871.9414,823.5897,802.23444,776.8498,0.22467041015625,0.30621337890625,0.90966796875,-71.77734375,-70.4315185546875,-38.92425537109375,1,2.0,1.0,1.0,2.0,95.41
2018-04-21 17:54:09.323,-0.045033902,1.872922,1.6289003,1.7422975,0.20094082,0.5036253,0.6611692,0.9016045,0.29047132,0.715084,0.69826376,0.7335417,0.1067941,0.076625034,-0.028505662,1.0382009,-0.21738808,-0.44988585,-0.76644504,0.6995834,908.20514,811.9048,857.03296,891.28204,913.0403,0.23297119140625,0.78375244140625,0.7293701171875,-8.314208984375,34.206390380859375,-71.1492919921875,1,1.0,1.0,1.0,1.0,95.41
2018-04-21 17:54:10.325,-0.045033902,1.8131944,1.568701,1.8930726,0.20094082,0.52252585,0.22691518,0.5857377,0.29047132,0.707687,0.5570273,1.0863259,0.1067941,-0.006323825,-0.027177025,0.9562153,-0.21738808,-0.5003598,-0.5266227,0.59568954,888.0586,861.4652,883.6264,852.6007,846.1539,0.73651123046875,0.18695068359375,0.63671875,112.62313842773438,50.423583984375,30.28106689453125,1,1.0,1.0,1.0,1.0,95.41
2018-04-21 17:54:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:11.349,2.1028957,1.9806576,1.5772084,2.1205688,1.0672745,0.27080932,0.5747649,0.72342134,0.562346,0.22034445,0.28763837,0.9781744,0.55561197,-0.27070847,-0.25287345,1.0724447,0.2543929,-0.6248446,-0.8505834,0.6686421,858.24176,881.2088,814.3223,842.9304,816.337,0.79638671875,0.20001220703125,0.73779296875,46.64031982421875,-61.0107421875,106.49215698242188,1,1.0,1.0,1.0,1.0,95.34
2018-04-21 17:54:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:12.352,2.1028957,2.001858,1.7730095,2.2440877,1.0672745,0.86524045,0.91003746,0.8510296,0.562346,0.4005679,0.33185744,0.73267686,0.55561197,-0.10696833,-0.03268537,1.3038981,0.2543929,-0.40898582,-0.50862986,0.86764455,795.78754,856.63007,842.52747,780.87915,879.59705,0.43865966796875,0.264404296875,0.78173828125,-66.79779052734375,-107.58377075195312,-26.91650390625,1,1.0,1.0,1.0,1.0,95.34
2018-04-21 17:54:13.354,1.9126924,1.8879757,1.3891346,2.3172598,0.47972605,0.41814357,0.51860374,0.55074435,1.1436378,0.53758705,0.56682426,1.1383219,1.2159473,-0.10917224,-0.054198705,1.0185456,0.8194124,-0.5636229,-0.4645776,0.6581835,842.1245,842.52747,847.76556,822.381,877.98535,0.19781494140625,0.5439453125,0.8408203125,-69.75860595703125,-67.60528564453125,-42.475738525390625,1,1.0,1.0,1.0,1.0,95.34
2018-04-21 17:54:14.358,1.8920208,2.0229497,1.4432434,2.2296782,0.7066043,0.16233228,0.27778608,0.81517535,0.75327337,0.3692327,0.505384,1.2126508,0.9567513,-0.26108325,-0.15784352,0.92250204,0.6152615,-0.75843096,-0.5913582,0.50370294,892.0879,817.1429,845.7509,893.69965,864.68866,0.1416015625,0.66766357421875,0.82171630859375,-37.570953369140625,47.201080322265625,-67.66510009765625,1,1.0,1.0,1.0,1.0,95.34
2018-04-21 17:54:15.375,1.3847616,1.9855319,1.4228349,2.3005264,1.130027,0.041725934,0.42142808,1.1289726,0.56847125,0.34911406,0.6211972,1.0431852,1.1123298,-0.16427952,0.023796635,0.7308378,0.40905464,-0.6016665,-0.45114562,0.4010925,834.0659,845.34796,879.59705,867.50916,902.96704,0.5596923828125,0.50482177734375,0.63409423828125,81.39999389648438,79.86724853515625,-35.312957763671875,1,1.0,1.0,1.0,1.0,95.34
2018-04-21 17:54:16.383,1.3847616,2.097073,1.3932402,2.3090816,1.130027,0.25508165,0.8064277,0.7738609,0.56847125,0.27227795,0.77660215,0.86283815,1.1123298,-0.21386455,0.1875419,0.86535466,0.40905464,-0.5383647,-0.49660337,0.51190645,894.90845,835.6777,875.56775,930.3663,802.6374,0.5577392578125,0.42742919921875,0.70086669921875,117.04193115234375,56.53961181640625,-2.385101318359375,1,1.0,1.0,1.0,1.0,95.34
2018-04-21 17:54:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:54:17.385,1.3847616,2.2390609,1.8930544,2.3355446,1.130027,0.7081112,0.67292404,0.48437163,0.56847125,0.4309996,0.6953009,0.74123573,1.1123298,-0.14607665,0.07788261,0.7392313,0.40905464,-0.5697271,-0.51667494,0.5469322,848.1685,834.87177,866.30035,853.8095,838.0952,0.62713623046875,0.10894775390625,0.77874755859375,38.483123779296875,-16.770477294921875,26.430511474609375,1,1.0,1.0,1.0,1.0,95.34
2018-04-21 17:54:18.390,1.3847616,1.8623472,1.5648139,2.4007232,1.130027,0.4081849,-0.19946799,0.41497988,0.56847125,0.4605064,0.22095221,0.73808944,1.1123298,-0.15018767,-0.401364,0.73652077,0.40905464,-0.61081165,-0.6362843,0.55742145,857.8388,856.2271,851.39197,852.1978,846.9597,0.65325927734375,0.30792236328125,0.697265625,0.740203857421875,3.24493408203125,0.874786376953125,1,1.0,1.0,1.0,1.0,95.34
